         0                   0
        10                   0
        20     0.0003226326827
        30      0.000483949024
        40      0.000483949024
        50     0.0008065817067
        60      0.001129214389
        70      0.001613163413
        80      0.001935796096
        90       0.00241974512
       100      0.002742377803
       110      0.003387643168
       120      0.004355541216
       130      0.005807388288
       140      0.007420551702
       150      0.009033715115
       160       0.01096951121
       170       0.01322793999
       180       0.01580900145
       190       0.02016454267
       200       0.02387481852
       210       0.02839167608
       220       0.03226326827
       230       0.03968381997
       240       0.04484594289
       250       0.05081464752
       260       0.05855783191
       270       0.06597838361
       280       0.07630262946
       290       0.08678819164
       300       0.09646717212
       310        0.1046943055
       320        0.1145346024
       330        0.1219551541
       340        0.1321180836
       350        0.1393773189
       360        0.1461526053
       370        0.1517986772
       380        0.1580900145
       390        0.1608323923
       400        0.1638974028
       410        0.1664784643
       420        0.1690595257
       430        0.1705113728
       440        0.1713179545
       450        0.1726084852
       460        0.1737376996
       470        0.1747055977
       480        0.1759961284
       490        0.1761574447
       500        0.1766413938
       510        0.1771253428
       520        0.1779319245
       530        0.1784158735
       540        0.1788998226
       550        0.1795450879
       560        0.1798677206
       570        0.1798677206
       580        0.1798677206
       590        0.1800290369
       600        0.1800290369
       610        0.1800290369
       620        0.1800290369
       630        0.1800290369
       640        0.1800290369
       650        0.1800290369
       660        0.1800290369
       670        0.1800290369
       680        0.1801903533
       690        0.1801903533
       700        0.1801903533
       710        0.1801903533
       720        0.1801903533
       730        0.1801903533
       740        0.1801903533
       750        0.1801903533
       760        0.1801903533
       770        0.1801903533
       780        0.1801903533
       790        0.1801903533
       800        0.1801903533
       810        0.1801903533
       820        0.1801903533
       830        0.1801903533
       840        0.1801903533
       850        0.1801903533
       860        0.1801903533
       870        0.1801903533
       880        0.1801903533
       890        0.1801903533
       900        0.1801903533
       910        0.1801903533
       920        0.1801903533
       930        0.1801903533
       940        0.1801903533
       950        0.1801903533
       960        0.1801903533
       970        0.1801903533
       980        0.1801903533
       990        0.1801903533
      1000        0.1801903533
